Date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM,ZS
2023-04-11,160.8000030517578,114.25,371.1099853515625,189.41000366210938,215.2100067138672,197.77999877929688,94.33999633789062,339.0,116.37999725341797,94.02999877929688,251.42999267578125,99.91999816894531,321.4100036621094,659.77001953125,621.5700073242188,72.18000030517578,283.69000244140625,2566.469970703125,29.149999618530273,213.88999938964844,77.41999816894531,358.5199890136719,38.380001068115234,498.6499938964844,37.869998931884766,129.86000061035156,50.619998931884766,68.80000305175781,30.309999465942383,450.260009765625,61.689998626708984,64.8499984741211,153.07000732421875,115.04000091552734,125.68000030517578,43.5,196.8800048828125,43.2599983215332,145.1699981689453,52.65999984741211,67.0,80.58999633789062,67.69999694824219,82.54000091552734,106.12000274658203,105.3499984741211,192.19000244140625,478.1300048828125,227.75999450683594,32.349998474121094,437.5,262.7699890136719,40.0099983215332,35.25,39.25,377.9100036621094,507.510009765625,365.80999755859375,163.8800048828125,80.55000305175781,70.30999755859375,1285.06005859375,213.85000610351562,52.279998779296875,155.25,40.09000015258789,282.8299865722656,63.56999969482422,338.2099914550781,271.69000244140625,171.8800048828125,339.989990234375,77.22000122070312,871.0399780273438,192.80999755859375,109.37999725341797,71.04000091552734,70.70999908447266,182.9199981689453,73.58000183105469,123.56999969482422,819.6400146484375,105.12999725341797,105.73999786376953,204.97999572753906,4.059999942779541,379.3999938964844,162.8800048828125,149.9499969482422,186.7899932861328,61.5099983215332,179.8699951171875,191.4499969482422,324.8299865722656,36.310001373291016,14.930000305175781,195.97999572753906,71.04000091552734,70.0,105.95999908447266
2023-04-12,160.10000610351562,112.41999816894531,369.8900146484375,187.2899932861328,215.61000061035156,193.16000366210938,94.26000213623047,332.25,113.16000366210938,92.33000183105469,249.5,97.83000183105469,316.489990234375,654.6599731445312,616.7000122070312,73.76000213623047,285.7900085449219,2547.25,29.25,212.17999267578125,76.80999755859375,343.2799987792969,37.63999938964844,489.3500061035156,38.06999969482422,135.0,50.11000061035156,68.58999633789062,30.15999984741211,453.94000244140625,60.279998779296875,66.83999633789062,150.1699981689453,114.81999969482422,126.12999725341797,42.779998779296875,196.02999877929688,43.08000183105469,145.00999450683594,52.560001373291016,67.19000244140625,81.75,66.05999755859375,82.16000366210938,105.22000122070312,104.63999938964844,193.22999572753906,470.8999938964844,226.8800048828125,32.02000045776367,435.0899963378906,261.7699890136719,36.95000076293945,35.209999084472656,39.279998779296875,370.1400146484375,497.07000732421875,363.5400085449219,161.47000122070312,79.2300033569336,70.20999908447266,1256.0400390625,214.0,52.470001220703125,155.55999755859375,39.529998779296875,283.489990234375,61.959999084472656,331.0299987792969,264.95001220703125,170.22000122070312,340.05999755859375,76.45999908447266,877.3499755859375,195.27999877929688,108.41000366210938,72.11000061035156,67.0199966430664,182.55999755859375,73.5,120.2699966430664,820.4299926757812,102.88999938964844,105.5999984741211,205.1999969482422,3.9800000190734863,376.5199890136719,158.5500030517578,149.50999450683594,180.5399932861328,60.02000045776367,177.5500030517578,192.1699981689453,326.3699951171875,35.689998626708984,14.0600004196167,191.74000549316406,71.04000091552734,67.48999786376953,105.87000274658203
2023-04-13,165.55999755859375,113.94999694824219,378.79998779296875,189.10000610351562,217.25,196.30999755859375,93.97000122070312,341.3500061035156,113.47000122070312,92.08999633789062,251.44000244140625,102.4000015258789,319.8500061035156,665.4099731445312,624.239990234375,74.7699966430664,289.70001220703125,2629.6298828125,29.450000762939453,217.00999450683594,77.13999938964844,347.6300048828125,38.04999923706055,497.8900146484375,38.369998931884766,136.10000610351562,50.79999923706055,69.7699966430664,30.420000076293945,459.7799987792969,60.61000061035156,68.08000183105469,148.8800048828125,116.27999877929688,128.27999877929688,43.61000061035156,209.69000244140625,42.88999938964844,145.74000549316406,52.34000015258789,68.38999938964844,82.94000244140625,65.93000030517578,83.2699966430664,108.19000244140625,107.43000030517578,195.89999389648438,480.010009765625,232.6699981689453,32.130001068115234,441.80999755859375,266.55999755859375,37.45000076293945,35.2400016784668,39.16999816894531,374.3900146484375,498.3500061035156,364.3800048828125,165.5,80.12999725341797,70.44000244140625,1296.1199951171875,220.35000610351562,52.869998931884766,160.52999877929688,40.38999938964844,289.8399963378906,63.0,346.19000244140625,264.6300048828125,171.9199981689453,332.7699890136719,77.58999633789062,887.9500122070312,197.8699951171875,109.25,71.58999633789062,68.52999877929688,184.3800048828125,75.5199966430664,121.12999725341797,830.3499755859375,104.19000244140625,106.98999786376953,206.25,4.050000190734863,381.55999755859375,168.08999633789062,150.3699951171875,185.89999389648438,61.33000183105469,179.11000061035156,194.61000061035156,333.3500061035156,35.779998779296875,14.039999961853027,194.85000610351562,71.04000091552734,70.18000030517578,107.38999938964844
2023-04-14,165.2100067138672,114.6500015258789,379.3800048828125,188.50999450683594,215.6999969482422,194.66000366210938,92.5,342.2699890136719,112.9000015258789,91.75,250.0,102.51000213623047,317.4700012207031,666.2000122070312,619.5399780273438,73.86000061035156,288.1300048828125,2649.860107421875,29.149999618530273,214.5500030517578,76.43000030517578,341.5,37.959999084472656,491.29998779296875,38.560001373291016,135.77000427246094,50.540000915527344,69.22000122070312,30.459999084472656,458.6099853515625,60.040000915527344,67.31999969482422,147.89999389648438,115.69999694824219,127.87000274658203,43.529998779296875,208.89999389648438,42.130001068115234,146.74000549316406,53.27000045776367,68.06999969482422,82.37000274658203,65.8499984741211,83.0,109.45999908447266,108.87000274658203,196.5500030517578,482.489990234375,228.00999450683594,31.889999389648438,441.6199951171875,267.0199890136719,36.849998474121094,35.099998474121094,39.099998474121094,375.0400085449219,500.8399963378906,368.25,168.10000610351562,79.52999877929688,69.80999755859375,1301.8800048828125,221.49000549316406,52.560001373291016,157.10000610351562,40.290000915527344,286.1400146484375,62.630001068115234,338.6300048828125,267.5799865722656,172.35000610351562,338.6700134277344,77.91999816894531,892.27001953125,199.44000244140625,107.91999816894531,72.72000122070312,67.68000030517578,183.50999450683594,76.52999877929688,120.16000366210938,829.3300170898438,104.5999984741211,107.47000122070312,205.5,3.9600000381469727,381.67999267578125,165.52999877929688,149.58999633789062,185.0,60.689998626708984,178.97999572753906,191.86000061035156,333.5199890136719,35.31999969482422,13.779999732971191,194.0399932861328,70.13999938964844,69.5,105.44999694824219
2023-04-17,165.22999572753906,116.16999816894531,377.9200134277344,189.57000732421875,218.16000366210938,197.08999633789062,93.29000091552734,347.69000244140625,111.79000091552734,89.87000274658203,248.07000732421875,102.73999786376953,320.17999267578125,639.0399780273438,627.3599853515625,73.62999725341797,292.20001220703125,2676.050048828125,29.149999618530273,213.16000366210938,75.04000091552734,346.19000244140625,38.09000015258789,493.94000244140625,38.709999084472656,137.3699951171875,50.279998779296875,69.69000244140625,30.450000762939453,461.9800109863281,60.75,69.83999633789062,146.67999267578125,118.6500015258789,128.0800018310547,43.779998779296875,224.9199981689453,42.66999816894531,144.60000610351562,53.540000915527344,67.70999908447266,82.72000122070312,65.25,83.62999725341797,106.41999816894531,105.97000122070312,197.86000061035156,481.5199890136719,229.97000122070312,32.13999938964844,440.0899963378906,268.8900146484375,38.04999923706055,35.38999938964844,39.540000915527344,372.1099853515625,492.6600036621094,368.3800048828125,169.75,80.54000091552734,70.26000213623047,1314.739990234375,218.86000061035156,52.880001068115234,143.97000122070312,40.459999084472656,288.79998779296875,62.540000915527344,332.7200012207031,270.0199890136719,174.50999450683594,340.82000732421875,78.41000366210938,897.280029296875,201.16000366210938,109.56999969482422,73.26000213623047,68.94999694824219,184.4499969482422,77.33000183105469,119.37999725341797,819.739990234375,104.18000030517578,108.30999755859375,205.39999389648438,3.990000009536743,380.19000244140625,166.4199981689453,150.49000549316406,187.0399932861328,61.20000076293945,180.0500030517578,192.1699981689453,327.739990234375,35.939998626708984,14.529999732971191,195.6199951171875,70.31999969482422,67.62000274658203,105.58999633789062
2023-04-18,166.47000122070312,119.19000244140625,377.54998779296875,189.5800018310547,217.32000732421875,197.4499969482422,92.47000122070312,348.04998779296875,111.2699966430664,89.77999877929688,246.08999633789062,102.30000305175781,321.3800048828125,643.3300170898438,632.3200073242188,75.0199966430664,293.8299865722656,2696.679931640625,29.5,213.77000427246094,74.4800033569336,343.32000732421875,38.27000045776367,496.8999938964844,38.85499954223633,136.3800048828125,50.310001373291016,69.86000061035156,30.40999984741211,459.8800048828125,61.119998931884766,70.0,149.3800048828125,118.93000030517578,129.0399932861328,44.040000915527344,227.8699951171875,42.849998474121094,144.67999267578125,53.849998474121094,67.81999969482422,83.66000366210938,65.12000274658203,83.77999877929688,105.12000274658203,104.5,196.92999267578125,482.1199951171875,228.27999877929688,31.829999923706055,442.5899963378906,269.2799987792969,37.72999954223633,35.38999938964844,39.459999084472656,371.2099914550781,495.3699951171875,372.5,173.66000366210938,80.7699966430664,70.5,1321.469970703125,217.88999938964844,52.68000030517578,142.6300048828125,42.2400016784668,288.3699951171875,61.93000030517578,333.70001220703125,276.6700134277344,175.77999877929688,343.3999938964844,79.20999908447266,909.9199829101562,200.0,109.30000305175781,73.08000183105469,70.26000213623047,184.8300018310547,76.41999816894531,118.36000061035156,808.010009765625,103.69000244140625,107.91000366210938,205.0,3.880000114440918,380.42999267578125,162.32000732421875,150.32000732421875,184.30999755859375,62.119998931884766,180.32000732421875,193.13999938964844,325.1499938964844,35.58000183105469,14.270000457763672,193.5399932861328,69.76000213623047,67.2699966430664,103.55999755859375
2023-04-19,167.6300048828125,120.0999984741211,380.1099853515625,188.5500030517578,217.0399932861328,196.55999755859375,93.54000091552734,356.3699951171875,110.33999633789062,89.94000244140625,246.2100067138672,104.30000305175781,324.3800048828125,623.5999755859375,634.5,74.83999633789062,292.2699890136719,2676.280029296875,30.559999465942383,213.6699981689453,74.75,343.6700134277344,38.25,496.0299987792969,39.040000915527344,132.8300018310547,48.040000915527344,69.69000244140625,30.559999465942383,454.3299865722656,60.25,69.55500030517578,148.49000549316406,124.12000274658203,128.17999267578125,43.709999084472656,224.27000427246094,43.040000915527344,143.6699981689453,54.0099983215332,67.31999969482422,85.75,63.97999954223633,84.11000061035156,105.0199966430664,104.18000030517578,197.80999755859375,487.70001220703125,231.61000061035156,31.149999618530273,445.489990234375,298.57000732421875,37.099998474121094,35.349998474121094,39.470001220703125,361.260009765625,491.0199890136719,370.1199951171875,173.7100067138672,79.37999725341797,70.36000061035156,1308.2900390625,215.6999969482422,52.4900016784668,142.82000732421875,41.029998779296875,288.45001220703125,60.650001525878906,323.1199951171875,279.30999755859375,172.7899932861328,346.010009765625,76.91999816894531,899.1400146484375,195.32000732421875,109.7699966430664,72.91000366210938,70.08999633789062,184.72000122070312,75.31999969482422,118.54000091552734,808.8599853515625,104.26000213623047,107.16000366210938,205.0,3.930000066757202,378.7699890136719,162.77000427246094,148.77999877929688,180.58999633789062,61.61000061035156,177.0800018310547,192.82000732421875,328.45001220703125,34.83000183105469,14.289999961853027,192.02999877929688,70.58999633789062,67.75,102.95999908447266
2023-04-20,166.64999389648438,118.4000015258789,380.260009765625,186.97999572753906,215.6199951171875,194.63999938964844,93.51000213623047,352.3900146484375,114.38999938964844,90.11000061035156,243.4600067138672,103.80999755859375,323.45001220703125,633.5700073242188,633.02001953125,74.52999877929688,290.2699890136719,2660.77001953125,30.09000015258789,213.72999572753906,76.47000122070312,336.0,37.72999954223633,505.5799865722656,39.040000915527344,129.88999938964844,46.58000183105469,69.01000213623047,30.809999465942383,458.8900146484375,59.970001220703125,67.4800033569336,149.85000610351562,122.19000244140625,128.8000030517578,43.380001068115234,224.7899932861328,43.0,141.94000244140625,54.599998474121094,66.9000015258789,85.0,62.70000076293945,84.69000244140625,105.9000015258789,105.29000091552734,196.75,490.6099853515625,225.5500030517578,30.860000610351562,447.3999938964844,297.4100036621094,36.189998626708984,35.529998779296875,39.40999984741211,375.7099914550781,526.52001953125,376.7099914550781,173.75999450683594,77.5,71.02999877929688,1293.77001953125,213.07000732421875,52.900001525878906,141.13999938964844,39.470001220703125,286.1099853515625,61.459999084472656,325.3500061035156,271.0400085449219,169.6199951171875,346.8900146484375,74.26000213623047,905.3599853515625,192.27000427246094,109.06999969482422,72.58000183105469,69.69000244140625,185.3300018310547,73.58000183105469,118.63999938964844,798.0999755859375,106.02999877929688,107.05000305175781,204.2899932861328,3.799999952316284,377.55999755859375,157.25,145.94000244140625,162.99000549316406,62.220001220703125,176.6199951171875,194.55999755859375,329.1499938964844,35.369998931884766,13.829999923706055,191.0500030517578,70.69000244140625,65.69999694824219,100.48999786376953
2023-04-21,165.02000427246094,115.5,377.6700134277344,186.33999633789062,215.2100067138672,194.08999633789062,93.91999816894531,355.1400146484375,113.45999908447266,88.43000030517578,243.86000061035156,106.95999908447266,323.57000732421875,634.469970703125,632.9000244140625,75.5999984741211,293.989990234375,2687.330078125,29.65999984741211,213.0,76.55000305175781,332.7099914550781,37.7400016784668,506.3500061035156,39.19499969482422,132.25,47.029998779296875,70.0,31.81999969482422,459.8699951171875,59.4900016784668,67.27999877929688,150.99000549316406,123.7300033569336,129.11000061035156,43.11000061035156,223.61000061035156,43.220001220703125,141.08999633789062,54.810001373291016,66.77999877929688,86.4800033569336,61.880001068115234,86.56999969482422,105.91000366210938,105.41000366210938,196.0800018310547,495.6499938964844,227.67999267578125,30.299999237060547,446.3999938964844,300.2200012207031,35.630001068115234,35.310001373291016,39.220001220703125,371.9700012207031,517.1900024414062,377.79998779296875,174.41000366210938,76.80000305175781,71.31999969482422,1281.9200439453125,212.88999938964844,53.06999969482422,140.85000610351562,39.02000045776367,285.760009765625,61.130001068115234,327.9800109863281,271.19000244140625,169.82000732421875,348.8500061035156,73.73999786376953,903.8099975585938,193.25,109.5199966430664,73.1500015258789,69.2300033569336,185.41000366210938,74.18000030517578,117.76000213623047,800.72998046875,106.31999969482422,108.19000244140625,203.8000030517578,3.8399999141693115,377.260009765625,158.5500030517578,146.22000122070312,165.0800018310547,62.189998626708984,177.02000427246094,196.7899932861328,331.0899963378906,35.27000045776367,13.579999923706055,190.99000549316406,70.44000244140625,63.97999954223633,101.70999908447266
2023-04-24,165.3300018310547,116.12000274658203,377.3399963378906,186.9600067138672,215.47000122070312,195.83999633789062,94.23999786376953,363.05999755859375,113.61000061035156,87.56999969482422,244.4499969482422,106.20999908447266,322.9700012207031,627.3800048828125,634.5399780273438,75.80999755859375,293.0299987792969,2679.68994140625,30.190000534057617,212.97999572753906,77.29000091552734,330.8299865722656,37.209999084472656,511.4200134277344,39.275001525878906,130.39999389648438,47.38999938964844,70.26000213623047,31.3799991607666,457.9599914550781,59.5,65.70999908447266,153.4600067138672,123.83000183105469,129.47999572753906,43.86000061035156,224.60000610351562,43.45000076293945,143.49000549316406,54.91999816894531,66.25,87.79000091552734,60.97999954223633,86.69999694824219,106.77999877929688,105.97000122070312,196.77999877929688,503.6099853515625,229.07000732421875,29.65999984741211,442.32000732421875,300.4599914550781,34.68000030517578,35.36000061035156,39.18000030517578,372.32000732421875,514.3800048828125,381.3699951171875,174.3300018310547,77.2699966430664,71.80999755859375,1273.6199951171875,212.7899932861328,53.70000076293945,138.13999938964844,38.7599983215332,281.7699890136719,59.5099983215332,329.0199890136719,270.4200134277344,169.88999938964844,354.44000244140625,74.37999725341797,907.0,191.9499969482422,110.88999938964844,73.7699966430664,66.75,185.5,74.29000091552734,117.3499984741211,797.0399780273438,106.41000366210938,109.29000091552734,203.27000427246094,3.7799999713897705,375.6700134277344,154.80999755859375,145.86000061035156,162.5500030517578,61.459999084472656,175.89999389648438,195.8000030517578,332.8399963378906,35.5,13.359999656677246,189.08999633789062,71.02999877929688,65.80000305175781,100.66000366210938
2023-04-25,163.77000427246094,112.50499725341797,369.5899963378906,181.13999938964844,211.69000244140625,190.2100067138672,94.37999725341797,351.5199890136719,110.61000061035156,83.80000305175781,244.8699951171875,102.56999969482422,312.70001220703125,605.760009765625,622.02001953125,75.66000366210938,282.4100036621094,2645.02001953125,29.290000915527344,203.89999389648438,76.93000030517578,323.94000244140625,36.900001525878906,503.1700134277344,38.76499938964844,122.1500015258789,47.09000015258789,68.5,30.899999618530273,447.0199890136719,58.459999084472656,62.689998626708984,152.36000061035156,123.95999908447266,129.5,44.0099983215332,220.60000610351562,43.61000061035156,139.3300018310547,53.5099983215332,63.16999816894531,80.38999938964844,58.470001220703125,85.58999633789062,104.61000061035156,103.8499984741211,195.9600067138672,483.2300109863281,218.69000244140625,28.8799991607666,419.8299865722656,294.9700012207031,33.70000076293945,35.88999938964844,39.439998626708984,357.75,499.7200012207031,372.80999755859375,172.86000061035156,74.37000274658203,72.5,1229.550048828125,207.5500030517578,54.209999084472656,134.89999389648438,36.90999984741211,275.4200134277344,58.13999938964844,322.54998779296875,262.4100036621094,164.5,339.3699951171875,70.3499984741211,897.760009765625,182.57000732421875,107.94999694824219,74.80000305175781,64.58000183105469,189.7100067138672,71.77999877929688,114.05000305175781,789.5800170898438,104.04000091552734,109.33999633789062,203.1999969482422,3.690000057220459,364.5299987792969,143.05999755859375,148.0,160.6699981689453,59.369998931884766,169.38999938964844,192.7100067138672,331.92999267578125,34.88999938964844,12.8100004196167,182.8800048828125,71.18000030517578,63.04999923706055,92.31999969482422
2023-04-26,163.75999450683594,113.68000030517578,363.05999755859375,180.66000366210938,210.8300018310547,189.89999389648438,92.25,354.54998779296875,110.30999755859375,85.94000244140625,238.8000030517578,104.9800033569336,311.239990234375,609.0999755859375,616.1900024414062,73.6500015258789,288.0400085449219,2597.3701171875,28.760000228881836,203.61000061035156,75.86000061035156,320.6300048828125,36.52000045776367,494.6600036621094,38.55500030517578,124.12000274658203,46.540000915527344,71.91999816894531,30.139999389648438,439.6300048828125,58.400001525878906,69.2699966430664,153.22999572753906,124.93000030517578,125.12000274658203,43.36000061035156,163.8300018310547,42.790000915527344,136.92999267578125,52.45000076293945,63.400001525878906,80.12000274658203,58.25,83.73999786376953,104.44999694824219,103.70999908447266,190.89999389648438,481.44000244140625,210.9600067138672,29.049999237060547,413.70001220703125,294.9599914550781,34.22999954223633,35.5,39.36000061035156,357.3599853515625,497.3999938964844,372.94000244140625,165.1199951171875,74.11000061035156,72.33000183105469,1235.6300048828125,209.39999389648438,54.2599983215332,130.72000122070312,38.08000183105469,295.3699951171875,61.02000045776367,321.1499938964844,269.55999755859375,165.35000610351562,305.5199890136719,71.94999694824219,894.2000122070312,183.7899932861328,105.37000274658203,73.0999984741211,65.1500015258789,188.5399932861328,72.05999755859375,114.16000366210938,778.0,104.69999694824219,111.47000122070312,201.38999938964844,3.6500000953674316,365.1000061035156,151.74000549316406,148.27999877929688,153.75,60.0,164.4600067138672,190.22000122070312,323.29998779296875,34.810001373291016,12.579999923706055,187.16000366210938,69.68000030517578,61.43000030517578,93.06999969482422
2023-04-27,168.41000366210938,115.25,371.4200134277344,177.6199951171875,216.16000366210938,190.11000061035156,92.80999755859375,317.7300109863281,111.68000030517578,87.44000244140625,240.33999633789062,109.81999969482422,315.0,629.239990234375,618.4099731445312,73.77999877929688,293.7200012207031,2639.43994140625,28.84000015258789,207.86000061035156,76.75,342.75,40.27000045776367,501.2699890136719,38.880001068115234,126.05000305175781,46.560001373291016,77.16999816894531,30.389999389648438,450.82000732421875,59.209999084472656,70.20999908447266,153.3699951171875,123.58000183105469,126.51000213623047,45.560001373291016,164.17999267578125,42.779998779296875,138.05999755859375,53.939998626708984,63.060001373291016,81.5199966430664,58.0099983215332,83.55000305175781,108.37000274658203,107.58999633789062,198.61000061035156,484.6199951171875,204.38999938964844,29.860000610351562,429.1600036621094,295.9200134277344,34.75,33.540000915527344,39.68000030517578,384.6400146484375,518.8900146484375,378.0799865722656,165.38999938964844,71.80000305175781,73.81999969482422,1244.9200439453125,238.55999755859375,55.279998779296875,130.07000732421875,38.630001068115234,304.8299865722656,61.900001525878906,325.8500061035156,272.260009765625,161.19000244140625,313.2099914550781,69.9800033569336,915.6699829101562,185.1199951171875,107.83999633789062,73.66999816894531,66.12000274658203,189.69000244140625,74.2699966430664,113.91999816894531,792.2899780273438,105.55000305175781,112.75,200.75999450683594,3.700000047683716,368.3900146484375,153.77000427246094,149.94000244140625,160.19000244140625,64.22000122070312,165.27000427246094,192.10000610351562,339.3699951171875,35.099998474121094,13.09000015258789,187.1300048828125,70.26000213623047,61.290000915527344,93.41999816894531
2023-04-28,169.67999267578125,119.66999816894531,377.55999755859375,179.8800048828125,220.0,194.7899932861328,92.41999816894531,325.29998779296875,113.02999877929688,89.37000274658203,239.74000549316406,105.44999694824219,313.9200134277344,636.8599853515625,626.5,73.22000122070312,304.2300109863281,2686.31005859375,29.239999771118164,209.4499969482422,77.4000015258789,368.70001220703125,41.369998931884766,503.2200012207031,39.525001525878906,120.05000305175781,47.25,76.94999694824219,30.639999389648438,455.7699890136719,59.709999084472656,67.37999725341797,153.7100067138672,121.33999633789062,127.27999877929688,46.43000030517578,164.1999969482422,42.439998626708984,142.1999969482422,53.84000015258789,63.04999923706055,81.33999633789062,58.79999923706055,82.20999908447266,108.22000122070312,107.33999633789062,199.83999633789062,492.1600036621094,205.55999755859375,31.059999465942383,443.95001220703125,301.2200012207031,35.720001220703125,32.70000076293945,39.27000045776367,386.5400085449219,524.0800170898438,379.92999267578125,169.33999633789062,72.98999786376953,76.72000122070312,1277.489990234375,240.32000732421875,56.0,132.88999938964844,39.47999954223633,307.260009765625,64.36000061035156,329.92999267578125,277.489990234375,163.74000549316406,320.3900146484375,71.95999908447266,917.3099975585938,182.4600067138672,109.86000061035156,74.69000244140625,68.1500015258789,190.88999938964844,76.0,116.80000305175781,801.7899780273438,106.7300033569336,114.29000091552734,200.0,3.799999952316284,371.32000732421875,147.66000366210938,143.89999389648438,164.30999755859375,64.33999633789062,167.1999969482422,194.11000061035156,340.7300109863281,35.25,13.609999656677246,186.13999938964844,69.91000366210938,61.43000030517578,90.0999984741211
2023-05-01,169.58999633789062,121.41999816894531,374.1499938964844,182.5399932861328,221.1199951171875,196.47000122070312,92.6500015258789,317.3299865722656,112.94999694824219,89.69000244140625,238.89999389648438,102.05000305175781,314.1700134277344,635.2000122070312,637.9500122070312,73.5,311.1099853515625,2691.090087890625,28.8799991607666,210.64999389648438,77.05000305175781,366.510009765625,41.63999938964844,493.5899963378906,39.20000076293945,118.79000091552734,47.34000015258789,76.11000061035156,31.299999237060547,462.32000732421875,59.84000015258789,65.4000015258789,153.6699981689453,118.44000244140625,127.41999816894531,45.65999984741211,160.58999633789062,43.18000030517578,141.92999267578125,54.58000183105469,62.810001373291016,80.77999877929688,59.18000030517578,81.41999816894531,107.70999908447266,107.19999694824219,200.47999572753906,489.6000061035156,202.30999755859375,30.299999237060547,442.510009765625,303.0199890136719,35.4900016784668,32.56999969482422,39.7599983215332,384.42999267578125,523.8300170898438,384.989990234375,170.13999938964844,75.37999725341797,77.22000122070312,1291.6500244140625,243.17999267578125,56.84000015258789,133.39999389648438,40.0099983215332,305.55999755859375,62.349998474121094,324.1199951171875,289.1000061035156,166.00999450683594,317.739990234375,78.33000183105469,929.5999755859375,183.3000030517578,110.06999969482422,74.79000091552734,68.58999633789062,191.67999267578125,75.11000061035156,115.83999633789062,806.719970703125,105.75,114.55999755859375,199.16000366210938,3.7799999713897705,371.6199951171875,149.5500030517578,143.2100067138672,161.8300018310547,62.939998626708984,166.67999267578125,192.57000732421875,345.0,34.61000061035156,13.289999961853027,186.33999633789062,70.16999816894531,61.68000030517578,88.73999786376953
2023-05-02,168.5399932861328,120.58000183105469,368.6600036621094,183.66000366210938,216.5399932861328,192.4199981689453,91.27999877929688,306.8399963378906,112.16000366210938,89.91000366210938,235.97000122070312,103.62999725341797,308.82000732421875,634.0499877929688,612.3400268554688,73.69999694824219,309.2799987792969,2716.050048828125,27.350000381469727,208.97000122070312,76.79000091552734,357.2300109863281,41.20000076293945,494.80999755859375,39.36000061035156,116.73999786376953,46.36000061035156,74.75,31.06999969482422,458.8800048828125,59.380001068115234,64.04000091552734,154.69000244140625,118.12000274658203,126.16000366210938,45.119998931884766,152.8800048828125,42.56999969482422,135.0500030517578,54.349998474121094,61.439998626708984,78.45999908447266,59.38999938964844,80.44000244140625,105.9800033569336,105.31999969482422,198.25999450683594,467.3800048828125,195.16000366210938,29.770000457763672,436.4599914550781,301.2200012207031,34.22999954223633,32.540000915527344,39.45000076293945,378.45001220703125,521.8800048828125,380.75,178.61000061035156,76.12000274658203,77.5999984741211,1255.739990234375,239.24000549316406,57.540000915527344,131.39999389648438,39.4900016784668,305.4100036621094,61.900001525878906,317.54998779296875,282.1000061035156,171.50999450683594,315.57000732421875,79.16999816894531,936.52001953125,176.88999938964844,107.5999984741211,72.43000030517578,64.19000244140625,192.25,72.27999877929688,116.11000061035156,798.4500122070312,104.7699966430664,114.45999908447266,199.92999267578125,3.680000066757202,368.8299865722656,147.16000366210938,140.36000061035156,160.30999755859375,62.58000183105469,163.94000244140625,188.97999572753906,346.0299987792969,33.5,12.6899995803833,183.1300048828125,69.0999984741211,61.189998626708984,87.0
2023-05-03,167.4499969482422,118.86000061035156,345.25,182.38999938964844,215.97999572753906,193.6999969482422,90.87000274658203,303.1099853515625,113.29000091552734,81.62000274658203,229.30999755859375,103.6500015258789,307.989990234375,634.739990234375,613.2000122070312,74.58999633789062,311.0,2646.2099609375,27.459999084472656,207.4499969482422,76.51000213623047,356.8999938964844,40.88999938964844,490.05999755859375,39.45000076293945,117.66999816894531,45.959999084472656,73.69999694824219,30.93000030517578,458.010009765625,58.880001068115234,65.83999633789062,152.30999755859375,117.31999969482422,125.06999969482422,44.77000045776367,155.4199981689453,42.33000183105469,128.77999877929688,54.08000183105469,60.4900016784668,79.70999908447266,59.43000030517578,79.44999694824219,106.12000274658203,105.41000366210938,197.9600067138672,478.8299865722656,196.5399932861328,30.649999618530273,429.6499938964844,305.05999755859375,34.68000030517578,32.790000915527344,40.25,378.1700134277344,514.5499877929688,383.1199951171875,178.4499969482422,76.25,77.0199966430664,1279.989990234375,237.02999877929688,58.36000061035156,130.13999938964844,39.52000045776367,304.3999938964844,60.90999984741211,319.29998779296875,278.0199890136719,167.55999755859375,320.6700134277344,78.58000183105469,931.6699829101562,177.66000366210938,107.66999816894531,71.62999725341797,63.52000045776367,192.17999267578125,71.43000030517578,112.83000183105469,803.1699829101562,103.98999786376953,103.95999908447266,198.5800018310547,3.690000057220459,368.0,145.13999938964844,139.91000366210938,160.61000061035156,62.5099983215332,163.35000610351562,203.97000122070312,346.3599853515625,31.959999084472656,12.829999923706055,183.32000732421875,68.5,60.81999969482422,87.37000274658203
